steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,noise_mode,cost_scale_override,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,4,default,0.31888333333333335,0.8291666666666667,0.17083333333333336,0.037099943845420216,0.3758,0.4625,0.17083333333333334,0.031336861503489605,0.3053166666666667,0.425,0.20833333333333331,0.02856517401779073,0.7299652547882451,0.8598235355746546,0.26942446358911876,0.04675783937406912,0.728445155420228,0.8598235355746546,0.26942446358911876,0.04684841273072738,0.39411256476170564,0.6061732112872995,0.44336617592638117,0.08432402001629762,0.3955833333333333,0.6166666666666667,0.4625,0.09041651305670514,2.3811005372448304,2.556786667892922,0.3442501636975486,0.06933825725688679,1.0,1.0,0.0,0.0,0.361,0.6071428571428571,0.4285714285714285,0.07831399384945874,0.09685714285714285,0.21428571428571427,0.21428571428571427,0.03985074193353319,0.2333,0.3125,0.15416666666666665,0.02729466777392407,0.04948333333333334,0.09583333333333334,0.075,0.013189737172008649,0.22028571428571428,0.5,0.4642857142857143,0.07616255440751414,0.06357142857142856,0.21428571428571427,0.21428571428571427,0.044083640354884206,1.35,1.35,0.0,0.0,0.30416666666666664,0.30416666666666664,0.0,0.0,0.5,0.5,0.0,0.0,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,5,default,0.31103333333333333,0.8041666666666667,0.15,0.0240673591774789,0.3648666666666667,0.45,0.15833333333333333,0.029075266311955103,0.32409999999999994,0.425,0.15833333333333333,0.02880048224904885,0.7361390970410914,0.8435396230468878,0.1855379080334033,0.03461213106305877,0.7365850998981313,0.8435396230468878,0.1855379080334033,0.03490758633438167,0.3985461854897941,0.5701686181948842,0.31944390231445774,0.06238267353948166,0.39751666666666663,0.6166666666666667,0.4,0.07095097877329734,2.3939976625352593,2.5710021103900647,0.29068316892416135,0.05130142074750308,1.0,1.0,0.0,0.0,0.4131428571428571,0.6428571428571429,0.4642857142857143,0.09228792567009943,0.046428571428571416,0.10714285714285714,0.10714285714285714,0.026195886886988925,0.24131666666666665,0.32916666666666666,0.15833333333333333,0.02728099155089492,0.03783333333333333,0.07916666666666666,0.0625,0.010847426730181986,0.2602857142857143,0.5714285714285714,0.4285714285714286,0.08266183878814175,0.02785714285714285,0.10714285714285714,0.10714285714285714,0.02681189197017637,1.35,1.35,0.0,0.0,0.4,0.4,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.14583333333333334,0.14583333333333334,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,6,default,0.3228833333333333,0.7833333333333333,0.15416666666666665,0.027714421636878275,0.3643166666666667,0.4625,0.17083333333333334,0.030642966385271662,0.31279999999999997,0.4,0.16250000000000003,0.03443059040381904,0.7361515017067058,0.8425453507378045,0.20736762768228867,0.04321539653536705,0.7366462606503884,0.8425453507378045,0.20736762768228867,0.04345336759070021,0.407179559208043,0.5827599326864751,0.35916552690983117,0.07837143492738437,0.40435000000000004,0.6166666666666667,0.3958333333333333,0.08428972686843608,2.359755011738701,2.518905320404479,0.3273556879725388,0.059563136467191496,1.0,1.0,0.0,0.0,0.36442857142857144,0.6071428571428571,0.49999999999999994,0.10198529305738156,0.05257142857142856,0.14285714285714285,0.14285714285714285,0.035305084330614994,0.2225,0.3125,0.1625,0.02575256190060407,0.05316666666666667,0.09166666666666666,0.075,0.01350822794530142,0.217,0.4642857142857143,0.4285714285714286,0.07489979700798084,0.04757142857142857,0.14285714285714285,0.14285714285714285,0.036939277254456844,1.35,1.35,0.0,0.0,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,7,default,0.30748333333333333,0.8083333333333333,0.15416666666666667,0.027911810522907084,0.3688833333333333,0.44583333333333336,0.14583333333333331,0.02689258985090296,0.32363333333333333,0.4375,0.20833333333333334,0.03356285976426258,0.7480130051958014,0.854075618050916,0.21660093721543983,0.04212951460015361,0.7485879746926266,0.854075618050916,0.21660093721543983,0.042126772251288004,0.42646441826064346,0.5946945505295778,0.36613916493784976,0.07535542489958302,0.42605,0.6125,0.43749999999999994,0.08214195199639328,2.366701443952691,2.5124122537117324,0.3340885394216282,0.05977594774980993,1.0,1.0,0.0,0.0,0.33771428571428574,0.6071428571428571,0.46428571428571425,0.08093887842573758,0.041428571428571426,0.10714285714285714,0.10714285714285714,0.02762725657973388,0.22848333333333334,0.32916666666666666,0.17083333333333334,0.027409289787710053,0.04723333333333333,0.08333333333333333,0.06666666666666667,0.011930865666646136,0.2434285714285714,0.5,0.4642857142857143,0.07483096597925057,0.026999999999999996,0.10714285714285714,0.10714285714285714,0.02635278709653121,1.35,1.35,0.0,0.0,0.37916666666666665,0.37916666666666665,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,8,default,0.30865,0.8416666666666667,0.1875,0.03663972115978323,0.3706333333333333,0.44583333333333336,0.15416666666666667,0.028549936758054107,0.3207166666666667,0.4125,0.17083333333333334,0.035975304029292096,0.7355377883882699,0.8416190275704012,0.23630502835454914,0.048612131872941104,0.7338559606983572,0.8416190275704012,0.23630502835454914,0.04846289614634933,0.39445327035545696,0.5698417749436435,0.3956470664904168,0.08570007553581042,0.39475,0.6,0.425,0.09184909876773122,2.3595418606562357,2.517101357518261,0.35385396718194295,0.07088276679564007,1.0,1.0,0.0,0.0,0.29657142857142854,0.5,0.4285714285714286,0.08140651330307218,0.021714285714285707,0.07142857142857142,0.07142857142857142,0.020896245146544624,0.23066666666666666,0.29583333333333334,0.14166666666666666,0.024502834303175805,0.04728333333333333,0.0875,0.06666666666666667,0.012181281176916947,0.24985714285714283,0.5357142857142857,0.4642857142857143,0.08381819489775694,0.015857142857142854,0.07142857142857142,0.07142857142857142,0.020418578974721498,1.35,1.35,0.0,0.0,0.37083333333333335,0.37083333333333335,0.0,0.0,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,9,default,0.3123166666666667,0.7625,0.1416666666666667,0.02758889168568474,0.4082,0.49166666666666664,0.12916666666666665,0.02632297264536984,0.27948333333333336,0.4,0.14583333333333331,0.024283562112855043,0.7215358869640534,0.8399635473427022,0.19326767026802394,0.033426788308169905,0.7214648411823608,0.8399635473427022,0.19326767026802394,0.03335575754367103,0.38684683836997397,0.5892603527515895,0.34205155519843966,0.06249634555655231,0.38471666666666665,0.5875,0.36250000000000004,0.06655795511348654,2.355058252669268,2.5117869471267236,0.29851405192672775,0.053013672131903514,1.0,1.0,0.0,0.0,0.3302857142857143,0.5357142857142857,0.39285714285714285,0.07293497243491379,0.09185714285714285,0.21428571428571427,0.21428571428571427,0.04467593060597847,0.22643333333333335,0.29583333333333334,0.15,0.025075463881828564,0.055483333333333336,0.0875,0.06666666666666667,0.013102258075105476,0.206,0.42857142857142855,0.35714285714285715,0.06905129711057614,0.07857142857142856,0.21428571428571427,0.21428571428571427,0.046070044275991706,1.35,1.35,0.0,0.0,0.3125,0.3125,0.0,0.0,0.46666666666666673,0.4666666666666667,0.0,5.551115123125783e-17,0.22083333333333327,0.22083333333333333,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,10,default,0.3380666666666667,0.8208333333333333,0.14583333333333337,0.02431188552493981,0.36885,0.44583333333333336,0.15000000000000002,0.024967139514881467,0.2930833333333333,0.3625,0.12083333333333332,0.023508420477210572,0.699146243217333,0.8355734016791831,0.16423578835887398,0.0314449701331487,0.6994936930974143,0.8355734016791831,0.16423578835887398,0.031174961887839997,0.34047397837776683,0.5730554431511481,0.28967940801130787,0.0573638914644716,0.3399166666666667,0.5791666666666667,0.37083333333333335,0.06677226012516142,2.3458165686420225,2.590046807729388,0.2614734743179059,0.04968534512678897,1.0,1.0,0.0,0.0,0.356,0.5714285714285714,0.3928571428571428,0.07712116097017571,0.07742857142857142,0.17857142857142858,0.17857142857142858,0.038660215272266124,0.21713333333333332,0.29583333333333334,0.14583333333333334,0.025656469835977913,0.06328333333333333,0.10833333333333334,0.08750000000000001,0.014127799624223943,0.199,0.42857142857142855,0.39285714285714285,0.07295525606668174,0.06614285714285714,0.21428571428571427,0.17857142857142858,0.04365472132401661,1.35,1.35,0.0,0.0,0.2958333333333334,0.29583333333333334,0.0,5.551115123125783e-17,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.25,0.25,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,11,default,0.3312166666666667,0.8083333333333333,0.15416666666666667,0.02491998863028098,0.36784999999999995,0.44583333333333336,0.14583333333333337,0.02659996345026729,0.3009333333333333,0.37916666666666665,0.13749999999999998,0.024686163465931006,0.7001817095018573,0.7853506987885251,0.1637418737358518,0.030362370198072416,0.7005035569653332,0.7853506987885251,0.1637418737358518,0.03031421318259319,0.3340960560293246,0.4796113570141011,0.280793134114216,0.054103318661029465,0.33363333333333334,0.5208333333333334,0.3125,0.061775075880163836,2.3296342253932494,2.470857154311096,0.2839889883545421,0.04938099705229462,1.0,1.0,0.0,0.0,0.2912857142857143,0.5,0.39285714285714285,0.07280516353071871,0.03814285714285714,0.14285714285714285,0.14285714285714285,0.028735599765405122,0.22513333333333332,0.30416666666666664,0.15416666666666665,0.026478167106756715,0.0487,0.08333333333333333,0.05416666666666667,0.011730965670206164,0.21728571428571428,0.4642857142857143,0.4285714285714286,0.07204151297576096,0.04142857142857142,0.14285714285714285,0.14285714285714285,0.035970509462897635,1.35,1.35,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.4249999999999999,0.425,0.0,1.1102230246251565e-16,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,12,default,0.3186833333333333,0.775,0.14583333333333337,0.025443887063278853,0.3735333333333334,0.44583333333333336,0.14166666666666672,0.026589764112446648,0.30778333333333335,0.4,0.14583333333333331,0.026761088044646716,0.7267632278352848,0.8489228086105174,0.20385152199697287,0.034659741694107474,0.726799589823946,0.8489228086105174,0.19992247539743424,0.03443788119202993,0.386021222984374,0.5866935530718326,0.3385025371101291,0.06222551272085826,0.38498333333333334,0.5958333333333333,0.39166666666666666,0.069696662202879,2.349069546035221,2.525482789740347,0.2924569364791392,0.05080228049485797,1.0,1.0,0.0,0.0,0.27942857142857147,0.5,0.4285714285714286,0.08126098041972858,0.08857142857142855,0.17857142857142858,0.17857142857142858,0.038756171332144394,0.23379999999999998,0.32083333333333336,0.14999999999999997,0.027609458926647262,0.043616666666666665,0.0875,0.06666666666666667,0.011803495245053475,0.20371428571428565,0.4642857142857143,0.4285714285714286,0.07114572570235184,0.05299999999999999,0.17857142857142858,0.17857142857142858,0.03941122806966542,1.35,1.35,0.0,0.0,0.3624999999999999,0.3625,0.0,1.1102230246251565e-16,0.4625,0.4625,0.0,0.0,0.175,0.175,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,13,default,0.31666666666666665,0.8166666666666667,0.15,0.02620167509488235,0.3615833333333333,0.45,0.1791666666666667,0.028287831109664256,0.32175,0.4125,0.15416666666666662,0.027929598994615012,0.7484793839159637,0.845272906496128,0.16917717109601071,0.03591493993057047,0.7476597380776855,0.845272906496128,0.16917717109601071,0.0360354818343264,0.4289453998066574,0.5901213752538637,0.30302710318542575,0.06511489626099538,0.4309833333333333,0.6083333333333333,0.3291666666666666,0.0704437699319267,2.377648829464287,2.5333119231981116,0.3058945927995751,0.05950282855770835,1.0,1.0,0.0,0.0,0.366,0.5714285714285714,0.42857142857142855,0.084413462510794,0.10628571428571428,0.21428571428571427,0.21428571428571427,0.04459889263748368,0.21438333333333331,0.3,0.13333333333333336,0.0231809368519336,0.06826666666666667,0.1125,0.07916666666666666,0.014364152912333148,0.20628571428571427,0.42857142857142855,0.39285714285714285,0.07261359854653639,0.07199999999999998,0.21428571428571427,0.21428571428571427,0.04414355061868596,1.35,1.35,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,0.4625,0.4625,0.0,0.0,0.27499999999999997,0.275,0.0,5.551115123125783e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,14,default,0.31926666666666664,0.7916666666666666,0.14583333333333334,0.02523040493795796,0.3777,0.4625,0.15416666666666667,0.028337038973360956,0.3030333333333333,0.4,0.1375,0.026907124211504534,0.7257722557618972,0.8406884768665002,0.19150720632015283,0.03274035077436753,0.7257083683368095,0.8406884768665002,0.19150720632015283,0.03265275414590018,0.3851053825792427,0.5768151675729556,0.33596779326781,0.05966247428150463,0.38585,0.5833333333333334,0.36250000000000004,0.06531004899707242,2.3569965523083534,2.5217635234959457,0.27610158992353195,0.05014433659060543,1.0,1.0,0.0,0.0,0.32542857142857146,0.5714285714285714,0.5,0.07840449799675048,0.07514285714285712,0.21428571428571427,0.21428571428571427,0.0362316808039256,0.23323333333333335,0.3375,0.18333333333333335,0.027418890487318326,0.04318333333333333,0.07083333333333333,0.058333333333333334,0.011061306432786319,0.231,0.5,0.4285714285714286,0.07825403425735329,0.06071428571428571,0.17857142857142858,0.17857142857142858,0.04056363104143052,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.17083333333333336,0.17083333333333334,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,15,default,0.31848333333333334,0.8083333333333333,0.175,0.03332445298375754,0.37484999999999996,0.4625,0.15416666666666667,0.02828019035768088,0.30666666666666664,0.3875,0.17916666666666667,0.029211869733608863,0.7342306427009307,0.8440611135701722,0.2229272423470824,0.0440324923593007,0.7340782858238997,0.8440611135701722,0.2229272423470824,0.04432167333360426,0.4050824869229,0.5907570023457055,0.3816202810879488,0.08051311850417345,0.41046666666666665,0.6416666666666667,0.4416666666666667,0.08474982136985436,2.3458907310857398,2.502486770034971,0.3257876642043209,0.06196320888780298,1.0,1.0,0.0,0.0,0.376,0.6071428571428571,0.4285714285714285,0.07647541955372568,0.09928571428571428,0.25,0.25,0.03892037921664365,0.21746666666666664,0.29583333333333334,0.1416666666666667,0.02474422491545586,0.05385,0.09166666666666666,0.07083333333333333,0.012172247578451199,0.19342857142857142,0.4642857142857143,0.42857142857142855,0.07152621896899067,0.059999999999999984,0.17857142857142858,0.17857142857142858,0.03888759311090342,1.35,1.35,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.40416666666666673,0.4041666666666667,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,16,default,0.3309,0.7791666666666667,0.14583333333333337,0.028497972637442904,0.35268333333333335,0.4375,0.16249999999999998,0.02773800541575483,0.3164166666666666,0.42083333333333334,0.15416666666666667,0.029974642060693012,0.725269312979273,0.851620306148358,0.22831186366237566,0.04033816525361325,0.7247727427122639,0.851620306148358,0.22831186366237566,0.04023204714287828,0.3843317333413006,0.5900515879472975,0.3876866216946083,0.0728420598651748,0.38685,0.6,0.4125,0.08031315272108298,2.3725649269731655,2.5506063762272664,0.31677149418633244,0.05929912340963279,1.0,1.0,0.0,0.0,0.3544285714285714,0.5714285714285714,0.3571428571428571,0.07414671060726531,0.09528571428571427,0.21428571428571427,0.21428571428571427,0.04306165489677539,0.20398333333333335,0.26666666666666666,0.10833333333333336,0.022666844362048577,0.06536666666666666,0.11666666666666667,0.0875,0.014027908690258222,0.20157142857142857,0.4642857142857143,0.35714285714285715,0.07183157738908481,0.06114285714285714,0.21428571428571427,0.17857142857142858,0.040485825183838434,1.35,1.35,0.0,0.0,0.35416666666666663,0.3541666666666667,0.0,5.551115123125783e-17,0.38333333333333336,0.38333333333333336,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,17,default,0.32363333333333333,0.7791666666666667,0.15416666666666667,0.032062335119783986,0.3866,0.4666666666666667,0.15000000000000002,0.02701894397146812,0.2897666666666667,0.35,0.12499999999999997,0.026682307912839088,0.7185581162021285,0.8157238021726976,0.18677660961824039,0.03944506765357785,0.7185988581017739,0.8157238021726976,0.18049001443246437,0.039096625505767646,0.3755275658826019,0.5477166693061905,0.31872032698077757,0.07167101546347558,0.3739666666666666,0.55,0.4,0.07782397516903844,2.385444655558045,2.5526639243891003,0.3136659254721157,0.0640419638858089,1.0,1.0,0.0,0.0,0.3918571428571429,0.6071428571428571,0.3928571428571428,0.07781466731265765,0.060571428571428554,0.17857142857142858,0.14285714285714285,0.031208319142072827,0.23306666666666667,0.29583333333333334,0.12916666666666668,0.02499302124816268,0.05061666666666666,0.0875,0.0625,0.01210350041195613,0.24728571428571425,0.5357142857142857,0.5,0.07868679841560439,0.041428571428571426,0.14285714285714285,0.14285714285714285,0.03270149469217028,1.35,1.35,0.0,0.0,0.31666666666666665,0.31666666666666665,0.0,0.0,0.4833333333333334,0.48333333333333334,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,18,default,0.31473333333333336,0.85,0.16249999999999998,0.02831148176976966,0.3708333333333333,0.4625,0.16666666666666669,0.030570955715079194,0.31443333333333334,0.3875,0.17500000000000002,0.026276013565396276,0.7440850193576048,0.8479221090620199,0.2407700222687409,0.03450345735278732,0.7432269287306122,0.8479221090620199,0.2407700222687409,0.0346811149581953,0.42527843075418875,0.5981422058957879,0.415966422604495,0.06331280480877836,0.42673333333333335,0.6083333333333333,0.4125,0.07047790039753203,2.33954169617762,2.4844400862459333,0.32800477746117096,0.05315201629817588,1.0,1.0,0.0,0.0,0.3691428571428571,0.6071428571428571,0.4285714285714285,0.0795964310552596,0.027857142857142855,0.07142857142857142,0.07142857142857142,0.023353975320388305,0.23186666666666667,0.3125,0.1625,0.027917318400352612,0.046450000000000005,0.09166666666666666,0.07916666666666666,0.0110539208730055,0.30442857142857144,0.5714285714285714,0.42857142857142855,0.08226252153307477,0.018857142857142854,0.07142857142857142,0.07142857142857142,0.022622004819220075,1.35,1.35,0.0,0.0,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.47916666666666674,0.4791666666666667,0.0,5.551115123125783e-17,0.19166666666666668,0.19166666666666668,0.0,0.0,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,19,default,0.2916333333333333,0.8375,0.13749999999999998,0.024624942188313414,0.3996166666666666,0.4875,0.13333333333333336,0.025778010655078357,0.30875,0.425,0.14166666666666666,0.02766428202574576,0.7487233142702014,0.8744236676463595,0.16810823957330023,0.03421950177210475,0.7487452253048834,0.8744236676463595,0.16810823957330023,0.03413482128407968,0.43023464213872853,0.6251668956314078,0.2976885233437267,0.06175284532698508,0.43029999999999996,0.6625,0.4,0.07018403585494987,2.428377487847703,2.5651287576093114,0.2741195088757542,0.05247191140558109,1.0,1.0,0.0,0.0,0.4211428571428571,0.7142857142857143,0.4285714285714286,0.08259762313129099,0.05042857142857142,0.10714285714285714,0.10714285714285714,0.03198883733876107,0.23463333333333333,0.30416666666666664,0.12916666666666665,0.02486304710028743,0.04423333333333333,0.07916666666666666,0.058333333333333334,0.010291366392380666,0.2891428571428571,0.5,0.4285714285714286,0.0851677815867489,0.025857142857142853,0.10714285714285714,0.10714285714285714,0.02710109569288854,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.4500000000000001,0.45,0.0,1.1102230246251565e-16,0.175,0.175,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,20,default,0.31748333333333334,0.7916666666666666,0.19166666666666665,0.038655706061474435,0.3656166666666667,0.4666666666666667,0.15416666666666667,0.03102991835847032,0.31689999999999996,0.4166666666666667,0.21249999999999997,0.048520625625718294,0.7360661115774442,0.8607262094761085,0.27915696137229784,0.06541116528742258,0.7342340936852001,0.8607262094761085,0.27915696137229784,0.06566933990335674,0.4022240293174371,0.6038336884781772,0.45118392115130057,0.11593493258040906,0.40241666666666664,0.6541666666666667,0.5083333333333333,0.12245602952352598,2.364369987789969,2.5460073614315832,0.4317960293589578,0.0878220897535009,1.0,1.0,0.0,0.0,0.30657142857142855,0.5,0.35714285714285715,0.07840033319379427,0.067,0.17857142857142858,0.17857142857142858,0.036780928953655825,0.21541666666666667,0.2916666666666667,0.14583333333333331,0.027472840123373563,0.05896666666666667,0.10833333333333334,0.07916666666666666,0.013176747195976201,0.21957142857142856,0.42857142857142855,0.3571428571428571,0.07303633426212586,0.06485714285714284,0.21428571428571427,0.21428571428571427,0.040879114971050026,1.35,1.35,0.0,0.0,0.35416666666666663,0.3541666666666667,0.0,5.551115123125783e-17,0.4125,0.4125,0.0,0.0,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,21,default,0.30385,0.7958333333333333,0.15833333333333335,0.029348902118402243,0.3825,0.49583333333333335,0.20416666666666666,0.030559595692497128,0.31365000000000004,0.4,0.1708333333333333,0.037673631362001726,0.7512348528391818,0.8589925693176117,0.23618156240994637,0.04412905543142677,0.7509971783047783,0.8589925693176117,0.23618156240994637,0.04399479195008764,0.43638725507151355,0.605672124853862,0.3959692716367914,0.07911753358874511,0.43475,0.6458333333333334,0.45833333333333337,0.08485940169218469,2.365947120464333,2.5223012470027215,0.33262588557967776,0.06640351160890987,1.0,1.0,0.0,0.0,0.3397142857142857,0.6785714285714286,0.5357142857142858,0.11637518495568284,0.04671428571428571,0.14285714285714285,0.14285714285714285,0.0394660794679612,0.21696666666666667,0.29583333333333334,0.14166666666666664,0.025222212432695113,0.05848333333333333,0.09166666666666666,0.06666666666666667,0.013050851398365633,0.26442857142857146,0.5,0.5,0.08330531501773511,0.04628571428571428,0.17857142857142858,0.14285714285714285,0.035434331329018944,1.35,1.35,0.0,0.0,0.3375,0.3375,0.0,0.0,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,fp_heavy,0.5,22,default,0.31781666666666664,0.7666666666666667,0.15000000000000002,0.027610832214106762,0.37698333333333334,0.45416666666666666,0.16666666666666669,0.030856248241734694,0.30519999999999997,0.38333333333333336,0.14583333333333337,0.02609095202896548,0.7240412946691683,0.8086068383653642,0.16922266155973908,0.03361537927625937,0.7232430244613395,0.8086068383653642,0.16922266155973908,0.033291737741237414,0.3806709470395421,0.5291604882066665,0.29665906070146997,0.060849008167632536,0.3835166666666667,0.5625,0.35416666666666663,0.06594953668441415,2.3533773418466057,2.5192824084723724,0.28805229306018365,0.0531549759634666,1.0,1.0,0.0,0.0,0.34742857142857136,0.6071428571428571,0.46428571428571425,0.08851103932071215,0.08699999999999998,0.21428571428571427,0.21428571428571427,0.039088857434187094,0.23316666666666666,0.31666666666666665,0.10833333333333334,0.02408261244595823,0.046516666666666664,0.09166666666666666,0.07083333333333333,0.012872979884669714,0.22642857142857142,0.42857142857142855,0.39285714285714285,0.0726362196714784,0.06771428571428571,0.25,0.14285714285714285,0.03855131750838942,1.35,1.35,0.0,0.0,0.3375,0.3375,0.0,0.0,0.475,0.475,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,oscillatory
