steps,n,topology,num_communities,p_in,p_out,bridge_fraction,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,delay_steps,noise_mode,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,42,default,0.3737166666666667,0.7833333333333333,0.14583333333333337,0.024728082326689944,0.3947,0.4791666666666667,0.12916666666666665,0.023972646449188242,0.23158333333333334,0.35833333333333334,0.125,0.022365182514097415,0.6352528376787739,0.7811142364177149,0.17831650607971294,0.03071920226358596,0.6357677298469389,0.7811142364177149,0.17831650607971294,0.030983095018008784,0.22916968246620628,0.4878205022412966,0.2647774101283735,0.04858827601950788,0.22665,0.5291666666666667,0.3041666666666667,0.05541998486306381,2.259988412077201,2.416494855062988,0.2933641158932567,0.04903827519734636,1.0,1.0,0.0,0.0,0.2775714285714286,0.5,0.3571428571428571,0.06806374563148691,0.01057142857142857,0.10714285714285714,0.07142857142857142,0.018083705598224753,0.0795,0.13333333333333333,0.09583333333333333,0.01751269380890457,0.05126666666666667,0.0875,0.06666666666666667,0.012618592983724013,0.09342857142857142,0.2857142857142857,0.2857142857142857,0.052154401853084856,0.04214285714285714,0.14285714285714285,0.14285714285714285,0.031695296760476846,1.35,1.35,0.0,0.0,0.325,0.325,0.0,0.0,0.47083333333333327,0.4708333333333333,0.0,5.551115123125783e-17,0.20416666666666664,0.20416666666666666,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,43,default,0.3623,0.8083333333333333,0.12083333333333335,0.023763043202044268,0.4181666666666667,0.48333333333333334,0.125,0.02474256341700359,0.21953333333333333,0.37916666666666665,0.11250000000000002,0.020675508861130034,0.6308342412014939,0.8113727822329942,0.1400848505216863,0.02793769462061767,0.6309733778234022,0.8113727822329942,0.1400848505216863,0.02773824988740592,0.22096823020352777,0.5361002397990239,0.2173639333802964,0.04281983136685213,0.22093333333333331,0.5583333333333333,0.275,0.050924682947793926,2.312683266251508,2.5605719887201133,0.22796361644429197,0.047130608785841493,1.0,1.0,0.0,0.0,0.26985714285714285,0.4642857142857143,0.3571428571428571,0.062340244805815286,0.05728571428571428,0.17857142857142858,0.17857142857142858,0.03483166516202152,0.08731666666666667,0.13333333333333333,0.0875,0.01689944936644058,0.03351666666666667,0.06666666666666667,0.0625,0.010423384500460703,0.07599999999999998,0.2857142857142857,0.25,0.048545371161671944,0.044142857142857136,0.14285714285714285,0.14285714285714285,0.03170945909217575,1.35,1.35,0.0,0.0,0.3375,0.3375,0.0,0.0,0.5291666666666668,0.5291666666666667,0.0,1.1102230246251565e-16,0.1333333333333333,0.13333333333333333,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,44,default,0.3578,0.7791666666666667,0.14166666666666666,0.023593643211678863,0.41104999999999997,0.4666666666666667,0.125,0.025009337145243265,0.23114999999999997,0.4,0.12083333333333335,0.021098900708594066,0.6384605012835334,0.823192468819313,0.16265644873157337,0.028025891370502407,0.6381894408698748,0.823192468819313,0.16265644873157337,0.0283019911286224,0.23318977641321187,0.5556648228563706,0.23884780294983776,0.04421729944126934,0.23421666666666666,0.5375,0.27499999999999997,0.04935258914743537,2.2512054944619093,2.4152175567373733,0.268739859073059,0.0453503251521768,1.0,1.0,0.0,0.0,0.30457142857142855,0.5,0.39285714285714285,0.07403474087982517,0.0617142857142857,0.17857142857142858,0.17857142857142858,0.03190419331405212,0.07169999999999999,0.12083333333333333,0.09583333333333333,0.01576120412771675,0.04993333333333333,0.0875,0.058333333333333334,0.012416208045221467,0.06771428571428571,0.25,0.21428571428571427,0.047234542877181804,0.061428571428571416,0.17857142857142858,0.17857142857142858,0.03809226178849538,1.35,1.35,0.0,0.0,0.3624999999999999,0.3625,0.0,1.1102230246251565e-16,0.4375,0.4375,0.0,0.0,0.2,0.2,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,45,default,0.36543333333333333,0.825,0.12083333333333335,0.023514321876961144,0.38095,0.4625,0.16250000000000003,0.02483445746896392,0.25361666666666666,0.3958333333333333,0.14166666666666666,0.022528753232751744,0.6440321284643351,0.8013744892013942,0.163213669696748,0.02901745512397952,0.6442374202337264,0.8013744892013942,0.163213669696748,0.028712348580107176,0.23802891315619285,0.5095049878523473,0.24366715962056687,0.04559378161898396,0.2388,0.5125,0.2958333333333334,0.05245081293724414,2.2479498366048882,2.4332112898352922,0.2468992647289987,0.046292847874132355,1.0,1.0,0.0,0.0,0.30928571428571433,0.5714285714285714,0.35714285714285715,0.06153230444080507,0.023285714285714278,0.10714285714285714,0.07142857142857142,0.01952549353945205,0.07606666666666666,0.1375,0.11250000000000002,0.01747143700761649,0.045116666666666666,0.08333333333333333,0.07083333333333333,0.011641651753748502,0.06428571428571428,0.32142857142857145,0.17857142857142858,0.04517539514526256,0.035857142857142844,0.14285714285714285,0.14285714285714285,0.0320232696006883,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.4458333333333334,0.44583333333333336,0.0,5.551115123125783e-17,0.1791666666666667,0.17916666666666667,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,46,default,0.3781666666666667,0.8583333333333333,0.12083333333333329,0.02419194080680589,0.4069,0.5,0.16249999999999998,0.02549021598792586,0.21493333333333334,0.36666666666666664,0.12499999999999997,0.019980434874591137,0.6154690021132614,0.7688012133563713,0.16647036843552665,0.027571901780289152,0.615533367494455,0.7688012133563713,0.16647036843552665,0.027456505216136785,0.19653890408740113,0.4619239859208898,0.23797095438834054,0.038818979976043916,0.19253333333333333,0.4791666666666667,0.2375,0.04927050052741724,2.1902000020179946,2.3919294800053064,0.2495434358814843,0.045084975939354704,1.0,1.0,0.0,0.0,0.20157142857142857,0.4642857142857143,0.35714285714285715,0.06265047192681841,0.03814285714285713,0.14285714285714285,0.14285714285714285,0.03144837038703277,0.06534999999999999,0.1125,0.09166666666666667,0.01564367994502004,0.05126666666666667,0.09166666666666666,0.06666666666666665,0.012061462966360627,0.06399999999999999,0.21428571428571427,0.21428571428571427,0.043400366781107896,0.06857142857142856,0.25,0.25,0.044858052766021665,1.35,1.35,0.0,0.0,0.4208333333333334,0.42083333333333334,0.0,5.551115123125783e-17,0.37083333333333335,0.37083333333333335,0.0,0.0,0.20833333333333334,0.20833333333333334,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,47,default,0.3991166666666667,0.775,0.12916666666666665,0.02226070903333195,0.38951666666666673,0.4583333333333333,0.1166666666666667,0.024307686255814462,0.21136666666666667,0.4083333333333333,0.12916666666666668,0.021904946168997238,0.6114881229402399,0.8361615614971183,0.17222494404359767,0.02791000810444092,0.6111613425035715,0.8361615614971183,0.17222494404359767,0.027954174178774972,0.19482559552537146,0.5803994214835335,0.24600338228051005,0.04009000777021097,0.19408333333333333,0.5791666666666667,0.25,0.04806021974796019,2.13566719146873,2.388281076325802,0.2634312918606032,0.042975053442995806,1.0,1.0,0.0,0.0,0.25385714285714284,0.5,0.4285714285714286,0.06858943216036734,0.0527142857142857,0.14285714285714285,0.14285714285714285,0.028603196624553295,0.07078333333333334,0.125,0.09166666666666667,0.01645482874079487,0.0455,0.09583333333333334,0.06666666666666667,0.011530153704285319,0.05999999999999999,0.21428571428571427,0.21428571428571427,0.04664236490661288,0.04842857142857142,0.17857142857142858,0.14285714285714285,0.036233088947726734,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,48,default,0.34895,0.7333333333333333,0.16250000000000003,0.024820360146012743,0.41405,0.4791666666666667,0.14583333333333337,0.024785754196939642,0.237,0.3958333333333333,0.12083333333333335,0.022568414506414343,0.6404213839174404,0.8124543318924603,0.2116107823893073,0.030846531606687523,0.6406861313881806,0.8124543318924603,0.2116107823893073,0.030908127129572194,0.23422922492397905,0.5328066053485992,0.3045821866978769,0.04829717650913644,0.23366666666666663,0.5458333333333333,0.36666666666666664,0.054688765858365386,2.263491811306107,2.4638658010591303,0.3303247215591876,0.04933486302077701,1.0,1.0,0.0,0.0,0.19399999999999998,0.39285714285714285,0.35714285714285715,0.06621486361282719,0.043285714285714275,0.10714285714285714,0.10714285714285714,0.02631869049530685,0.07811666666666665,0.12916666666666668,0.09166666666666667,0.01725850032109781,0.05856666666666666,0.10833333333333334,0.07083333333333333,0.013025658439318058,0.06399999999999999,0.25,0.21428571428571427,0.04316461135547716,0.05628571428571428,0.17857142857142858,0.17857142857142858,0.037461272519436796,1.35,1.35,0.0,0.0,0.2875,0.2875,0.0,0.0,0.47916666666666674,0.4791666666666667,0.0,5.551115123125783e-17,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,49,default,0.3566333333333333,0.8,0.11250000000000004,0.024687468706027987,0.4350833333333333,0.5166666666666667,0.16250000000000003,0.025296711468313644,0.20828333333333332,0.37083333333333335,0.12083333333333335,0.019676134726560948,0.6205087228650525,0.8134515229019006,0.13448379317506642,0.02732246413608889,0.6208169294554432,0.8134515229019006,0.15155028807466975,0.02773231747394921,0.2029194244017749,0.5301187065161904,0.21789336602915604,0.040170100351556916,0.20008333333333334,0.5375,0.2625,0.04602301658469983,2.2204579765746106,2.450894766677099,0.2414700853441083,0.04723461667141038,1.0,1.0,0.0,0.0,0.28785714285714287,0.5357142857142857,0.39285714285714285,0.06799234650807008,0.06457142857142856,0.14285714285714285,0.14285714285714285,0.029690924883003615,0.07491666666666667,0.12083333333333333,0.07916666666666666,0.01569434611571951,0.0504,0.09583333333333334,0.075,0.012223883725450491,0.08014285714285714,0.21428571428571427,0.21428571428571427,0.04749414571872011,0.051714285714285706,0.17857142857142858,0.17857142857142858,0.039500968730048186,1.35,1.35,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,default,50,default,0.38111666666666666,0.7916666666666666,0.1375,0.024318837006183775,0.4148333333333334,0.4875,0.14583333333333331,0.026166666666666664,0.20404999999999998,0.39166666666666666,0.11250000000000002,0.02234017929899201,0.6079544482216054,0.8503529576558211,0.1597098930433567,0.029212067561702096,0.6081470172538791,0.8503529576558211,0.1597098930433567,0.02883609970777999,0.18981398948458075,0.5972374126662836,0.21448343214600948,0.04021212667594247,0.18933333333333333,0.5958333333333333,0.225,0.04486058651224059,2.1913451334043756,2.466331403195653,0.2630566881006322,0.0460157507135504,1.0,1.0,0.0,0.0,0.20271428571428568,0.5,0.35714285714285715,0.06611508210410581,0.027428571428571424,0.14285714285714285,0.14285714285714285,0.02897430247791364,0.08023333333333334,0.14166666666666666,0.0875,0.01627373480318653,0.047766666666666666,0.08333333333333333,0.0625,0.011744313044571355,0.07314285714285713,0.2857142857142857,0.2857142857142857,0.045704463230451284,0.06542857142857142,0.17857142857142858,0.17857142857142858,0.04291329654557155,1.35,1.35,0.0,0.0,0.3125,0.3125,0.0,0.0,0.5,0.5,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,1,default,0.36701666666666666,0.8083333333333333,0.12916666666666665,0.024895944560420994,0.4034166666666667,0.475,0.14583333333333331,0.027684858476952505,0.22956666666666667,0.4,0.10000000000000003,0.021401739285498374,0.6372234670161288,0.8241240521399852,0.15593345801780956,0.027638084402009877,0.6372437573691355,0.8241240521399852,0.15593345801780956,0.027571881180490632,0.23460165123163576,0.5685283977415045,0.24555723409248464,0.043744374897383864,0.23531666666666667,0.6,0.26666666666666666,0.05317839212395283,2.216894265996133,2.4155026259851,0.24996842583616852,0.045516590650987676,1.0,1.0,0.0,0.0,0.2904285714285714,0.5357142857142857,0.35714285714285715,0.05645315920011448,0.027428571428571424,0.10714285714285714,0.10714285714285714,0.022422656180838198,0.22379999999999997,0.3,0.13333333333333336,0.024907138646491602,0.054450000000000005,0.1,0.07083333333333333,0.01271985543244192,0.25157142857142856,0.5,0.39285714285714285,0.0756103059598818,0.04714285714285714,0.14285714285714285,0.14285714285714285,0.032293298729878045,1.35,1.35,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.21666666666666673,0.21666666666666667,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,2,default,0.36875,0.7833333333333333,0.15416666666666667,0.025172322763967043,0.4195,0.4875,0.15833333333333333,0.024950506563550526,0.21175,0.3458333333333333,0.11666666666666664,0.020437744222122186,0.6243571152902863,0.7815801875422516,0.16555154581254072,0.030060688575107058,0.6244018585288945,0.7815801875422516,0.16555154581254072,0.03026186443491477,0.21437093738484025,0.49291817080343586,0.25608547072744586,0.04577527995003179,0.21391666666666664,0.5416666666666666,0.32083333333333336,0.05201635693595707,2.240197544589799,2.423362355098945,0.2727043616957934,0.048938088208790746,1.0,1.0,0.0,0.0,0.19871428571428573,0.35714285714285715,0.32142857142857145,0.06314366515320118,0.014857142857142855,0.10714285714285714,0.10714285714285714,0.02029577215448919,0.24318333333333333,0.325,0.1416666666666667,0.02561991955057193,0.04071666666666667,0.075,0.07083333333333333,0.012230437895313116,0.25471428571428567,0.5357142857142857,0.4285714285714286,0.07780942181027295,0.03257142857142857,0.14285714285714285,0.10714285714285714,0.029282578229300475,1.35,1.35,0.0,0.0,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.5083333333333332,0.5083333333333333,0.0,1.1102230246251565e-16,0.1625,0.1625,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,3,default,0.3765666666666666,0.7583333333333333,0.13333333333333336,0.02323589177687542,0.4393000000000001,0.5208333333333334,0.15000000000000002,0.025955817160021075,0.18413333333333332,0.3333333333333333,0.09999999999999998,0.02042735094589278,0.6073683189064526,0.7771291602741468,0.1550717698063957,0.027663435846877287,0.607265750665794,0.7771291602741468,0.1550717698063957,0.027540429805117353,0.1907347384177345,0.4920711829988153,0.21014517287530116,0.0389300241519765,0.18991666666666665,0.5666666666666667,0.2791666666666667,0.04838280514122071,2.2098160050295688,2.3859370090128382,0.2427346064336353,0.04318328333782082,1.0,1.0,0.0,0.0,0.24542857142857144,0.4642857142857143,0.3928571428571429,0.06569502823421174,0.04871428571428571,0.14285714285714285,0.10714285714285714,0.027093564263304226,0.23221666666666668,0.30833333333333335,0.13333333333333336,0.024724936804772626,0.044700000000000004,0.08333333333333333,0.0625,0.012431769338629514,0.224,0.5,0.4285714285714286,0.0748980259133329,0.05514285714285713,0.17857142857142858,0.17857142857142858,0.039384032815550085,1.35,1.35,0.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.175,0.175,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,4,default,0.36684999999999995,0.8291666666666667,0.14166666666666666,0.02397990478157354,0.4279166666666667,0.49583333333333335,0.1375,0.023785061838613467,0.20523333333333335,0.3541666666666667,0.12916666666666668,0.02073579835292901,0.615757694935623,0.7664607078694033,0.1704643983295292,0.029343080436177293,0.6158618205788293,0.7664607078694033,0.1704643983295292,0.029386231443754345,0.20039649371295634,0.4659608665254867,0.2401200694422037,0.04253317746887424,0.2008,0.525,0.29166666666666663,0.04828646002993201,2.2563584456384023,2.39409441969646,0.2708435760977608,0.04710081578106795,1.0,1.0,0.0,0.0,0.21928571428571428,0.4642857142857143,0.3214285714285714,0.06292609854067722,0.05599999999999999,0.17857142857142858,0.14285714285714285,0.03108119715079409,0.2333,0.3125,0.12916666666666668,0.025102545245010075,0.04908333333333333,0.09166666666666666,0.0625,0.012055715564734339,0.21514285714285714,0.42857142857142855,0.3214285714285714,0.07538526895561364,0.059285714285714275,0.21428571428571427,0.17857142857142858,0.04066412950711509,1.35,1.35,0.0,0.0,0.30416666666666664,0.30416666666666664,0.0,0.0,0.5,0.5,0.0,0.0,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,5,default,0.3697666666666667,0.8041666666666667,0.12083333333333335,0.021608280305886855,0.40555,0.49583333333333335,0.16250000000000003,0.02478721108421303,0.22468333333333335,0.37916666666666665,0.10416666666666669,0.020257981965964265,0.6215792943419213,0.7723722358193216,0.14344592693668445,0.02571241637367376,0.6215669679080624,0.7723722358193216,0.14344592693668445,0.025670784597034757,0.20272590157751572,0.46137274662421984,0.20910318077453793,0.03751668330336541,0.20271666666666666,0.4666666666666667,0.2833333333333333,0.04559843138140219,2.244124499817246,2.4018560784428717,0.22289542314686717,0.04080882931650513,1.0,1.0,0.0,0.0,0.2957142857142857,0.5357142857142857,0.4285714285714286,0.07410692771053108,0.00957142857142857,0.10714285714285714,0.07142857142857142,0.017059918415002182,0.23961666666666667,0.30833333333333335,0.13333333333333336,0.02546850451483601,0.03593333333333334,0.07083333333333333,0.04583333333333334,0.009820104095397585,0.2514285714285714,0.42857142857142855,0.39285714285714285,0.07226651354252422,0.025571428571428568,0.10714285714285714,0.10714285714285714,0.02622858699034708,1.35,1.35,0.0,0.0,0.4,0.4,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.14583333333333334,0.14583333333333334,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,6,default,0.3530333333333333,0.7833333333333333,0.15833333333333333,0.027248221144793205,0.41818333333333335,0.49166666666666664,0.15833333333333333,0.02683006708899551,0.22878333333333334,0.38333333333333336,0.11249999999999999,0.023248183919514134,0.6485718800423826,0.8199478209086412,0.17642202058856193,0.03299447898497916,0.64847592614258,0.8199478209086412,0.17642202058856193,0.032947151433594106,0.2509219199041911,0.5479496879653976,0.28669807136204895,0.054150878776640016,0.24941666666666665,0.55,0.3125,0.061445606026794136,2.2647180312856707,2.4530995440221517,0.27879489244503164,0.0528003363013604,1.0,1.0,0.0,0.0,0.2962857142857142,0.6071428571428571,0.35714285714285715,0.06925610560279366,0.03885714285714285,0.14285714285714285,0.14285714285714285,0.026732232321636722,0.22221666666666667,0.32083333333333336,0.15833333333333335,0.02590506707190699,0.052866666666666666,0.1,0.07916666666666668,0.013332458304620511,0.22228571428571428,0.4642857142857143,0.3928571428571429,0.07557453409768156,0.04228571428571428,0.17857142857142858,0.14285714285714285,0.032382913105903396,1.35,1.35,0.0,0.0,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,7,default,0.35036666666666666,0.8083333333333333,0.11249999999999999,0.021826436569750304,0.42275,0.48333333333333334,0.12916666666666665,0.024899938643387146,0.22688333333333333,0.30833333333333335,0.11249999999999999,0.021150788007384815,0.6453975182141973,0.7263148913220269,0.1472081397104794,0.0269178844562094,0.6451347609759283,0.7263148913220269,0.1472081397104794,0.026919212100601535,0.24307275971815448,0.38499757210596947,0.2386852050956629,0.043899308843721216,0.24261666666666665,0.425,0.2791666666666667,0.05213364503316878,2.2484279271222327,2.3721122035368105,0.2167945086651426,0.04137679782405335,1.0,1.0,0.0,0.0,0.2462857142857143,0.4642857142857143,0.3928571428571429,0.0721144215529624,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.014982983545287877,0.22883333333333333,0.3,0.14166666666666666,0.025720722298480568,0.04731666666666666,0.0875,0.07083333333333333,0.012967148662849688,0.25085714285714283,0.5,0.4285714285714286,0.07738902521992247,0.025571428571428568,0.10714285714285714,0.10714285714285714,0.02774115045508078,1.35,1.35,0.0,0.0,0.37916666666666665,0.37916666666666665,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,8,default,0.35728333333333334,0.8416666666666667,0.14166666666666666,0.024510660945800705,0.41183333333333333,0.48333333333333334,0.15416666666666667,0.02577358682406812,0.23088333333333333,0.4125,0.125,0.02279827600694598,0.6304897222197119,0.7937244295315906,0.16613518928434334,0.029794664958514707,0.630111958693105,0.7937244295315906,0.15714049619629566,0.02932756533168496,0.21663397763836745,0.49767540369684576,0.22622700477820903,0.043930665214270484,0.22133333333333333,0.5,0.2875,0.04876701982100426,2.2435960060536373,2.397459025555309,0.2734215771532611,0.04703275817082456,1.0,1.0,0.0,0.0,0.2705714285714286,0.5,0.35714285714285715,0.06787804189447845,0.018142857142857138,0.07142857142857142,0.07142857142857142,0.019230609104513883,0.22764999999999996,0.3125,0.15416666666666665,0.025459493972452264,0.047483333333333336,0.08333333333333333,0.07083333333333333,0.012314726955966178,0.2542857142857143,0.5,0.4642857142857143,0.08220184217609029,0.019714285714285712,0.07142857142857142,0.07142857142857142,0.02140760879420479,1.35,1.35,0.0,0.0,0.37083333333333335,0.37083333333333335,0.0,0.0,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,9,default,0.3399,0.7625,0.12916666666666665,0.023943011042426923,0.4245666666666666,0.5041666666666667,0.14583333333333337,0.02605455814248248,0.23553333333333332,0.3625,0.12916666666666665,0.022549796747051473,0.6609416691803846,0.7842693706450803,0.15489519320975964,0.030879177935785453,0.661038767361355,0.7842693706450803,0.15489519320975964,0.030623681051734186,0.2761756651425726,0.5026009159012081,0.26363551259504503,0.053367293815508615,0.27818333333333334,0.5375,0.31666666666666665,0.06077455836486551,2.2726832678385707,2.4131193659824257,0.2579875628414441,0.04687322819541527,1.0,1.0,0.0,0.0,0.234,0.4642857142857143,0.3571428571428571,0.06538051884849155,0.043714285714285706,0.17857142857142858,0.17857142857142858,0.0334615222216168,0.22541666666666665,0.3125,0.15416666666666667,0.02694193860054535,0.0565,0.09583333333333334,0.07500000000000001,0.014374939613399734,0.20642857142857143,0.42857142857142855,0.42857142857142855,0.06726812023536854,0.08528571428571428,0.25,0.21428571428571427,0.05127775505290092,1.35,1.35,0.0,0.0,0.3125,0.3125,0.0,0.0,0.46666666666666673,0.4666666666666667,0.0,5.551115123125783e-17,0.22083333333333327,0.22083333333333333,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,2,fp_heavy,10,default,0.36761666666666665,0.8208333333333333,0.13749999999999996,0.022524683990877408,0.43870000000000003,0.525,0.14166666666666666,0.024286004199950226,0.19368333333333335,0.36666666666666664,0.11666666666666664,0.02095039776869801,0.6119624936215519,0.7733992307228633,0.1499620173327657,0.027360136435084205,0.612069958867417,0.7733992307228633,0.1499620173327657,0.027711176524175842,0.19456438950260901,0.4774352600824074,0.2140161643404224,0.03969071459437385,0.1924833333333333,0.49166666666666664,0.2916666666666667,0.04817315123593224,2.2311431272503595,2.449617107341561,0.24297040897108202,0.04439896180538451,1.0,1.0,0.0,0.0,0.24857142857142858,0.5357142857142857,0.5,0.07407938378550956,0.03557142857142856,0.10714285714285714,0.10714285714285714,0.029189388622635884,0.21788333333333332,0.3,0.15833333333333333,0.025644043059635593,0.060200000000000004,0.10833333333333334,0.07083333333333333,0.014534021390440353,0.2047142857142857,0.42857142857142855,0.42857142857142855,0.0698775897625298,0.06485714285714285,0.21428571428571427,0.21428571428571427,0.04186567441087688,1.35,1.35,0.0,0.0,0.2958333333333334,0.29583333333333334,0.0,5.551115123125783e-17,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.25,0.25,0.0,0.0,stable,stable
